,Year,Name,Category,Paid,ConstCode
3097,2010,Andy Love,General Admin,8815.0,E14000687
3098,2010,Andy Love,Staffing,1045.0,E14000687
3099,2010,Andy Love,Travel,731.0,E14000687
3100,2011,Andy Love,Constituency Rental,23.0,E14000687
3101,2011,Andy Love,General Admin,1092.0,E14000687
3102,2011,Andy Love,Office Costs,21113.0,E14000687
3103,2011,Andy Love,Staffing,1315.0,E14000687
3104,2011,Andy Love,Travel,1255.0,E14000687
3105,2012,Andy Love,Miscellaneous Expenses,142.0,E14000687
3106,2012,Andy Love,Office Costs,25205.0,E14000687
3107,2012,Andy Love,Staffing,535.0,E14000687
3108,2012,Andy Love,Travel,1426.0,E14000687
3109,2013,Andy Love,Office Costs,27882.0,E14000687
3110,2013,Andy Love,Staffing,141075.0,E14000687
3111,2013,Andy Love,Travel,1202.0,E14000687
3112,2014,Andy Love,Office Costs,26759.0,E14000687
3113,2014,Andy Love,Staffing,131124.0,E14000687
3114,2014,Andy Love,Travel,628.0,E14000687
3115,2015,Andy Love,Office Costs,5202.0,E14000687
3116,2015,Andy Love,Staffing,16.0,E14000687
3117,2015,Andy Love,Travel,12.0,E14000687
3118,2015,Andy Love,Winding Up,2367.0,E14000687
3119,2015,Kate Osamor,Office Costs,9648.0,E14000687
3120,2015,Kate Osamor,Staffing,3600.0,E14000687
3121,2015,Kate Osamor,Start Up,4161.0,E14000687
3122,2015,Kate Osamor,Travel,1005.0,E14000687
3123,2010,Clive Efford,Constituency Rental,12026.0,E14000690
3124,2010,Clive Efford,General Admin,4945.0,E14000690
3125,2010,Clive Efford,Staffing,1200.0,E14000690
3126,2010,Clive Efford,Travel,260.0,E14000690
3127,2011,Clive Efford,Constituency Rental,794.0,E14000690
3128,2011,Clive Efford,General Admin,190.0,E14000690
3129,2011,Clive Efford,Miscellaneous Expenses,580.0,E14000690
3130,2011,Clive Efford,Office Costs,18835.0,E14000690
3131,2011,Clive Efford,Staffing,4800.0,E14000690
3132,2011,Clive Efford,Travel,442.0,E14000690
3133,2012,Clive Efford,Miscellaneous Expenses,706.0,E14000690
3134,2012,Clive Efford,Office Costs,23841.0,E14000690
3135,2012,Clive Efford,Travel,1009.0,E14000690
3136,2013,Clive Efford,Office Costs,24232.0,E14000690
3137,2013,Clive Efford,Staffing,147090.0,E14000690
3138,2013,Clive Efford,Travel,710.0,E14000690
3139,2014,Clive Efford,Office Costs,21867.0,E14000690
3140,2014,Clive Efford,Staffing,145323.0,E14000690
3141,2014,Clive Efford,Travel,737.0,E14000690
3142,2015,Clive Efford,Office Costs,13471.0,E14000690
3143,2010,Nick de Bois,Constituency Rental,5463.0,E14000691
3144,2010,Nick de Bois,General Admin,5763.0,E14000691
3145,2010,Nick de Bois,Staffing,21307.0,E14000691
3146,2010,Nick de Bois,Travel,210.0,E14000691
3147,2011,Nick de Bois,Constituency Rental,2795.0,E14000691
3148,2011,Nick de Bois,General Admin,663.0,E14000691
3149,2011,Nick de Bois,Office Costs,20031.0,E14000691
3150,2011,Nick de Bois,Staffing,26006.0,E14000691
3151,2011,Nick de Bois,Travel,1220.0,E14000691
3152,2012,Nick de Bois,Accommodation,300.0,E14000691
3153,2012,Nick de Bois,Office Costs,24808.0,E14000691
3154,2012,Nick de Bois,Staffing,27643.0,E14000691
3155,2012,Nick de Bois,Travel,1011.0,E14000691
3156,2013,Nick de Bois,Office Costs,22307.0,E14000691
3157,2013,Nick de Bois,Staffing,129413.0,E14000691
3158,2013,Nick de Bois,Travel,1378.0,E14000691
3159,2014,Nick de Bois,Office Costs,19588.0,E14000691
3160,2014,Nick de Bois,Staffing,128675.0,E14000691
3161,2014,Nick de Bois,Travel,1090.0,E14000691
3162,2015,Joan Ryan,Office Costs,2389.0,E14000691
3163,2015,Joan Ryan,Staffing,2025.0,E14000691
3164,2015,Joan Ryan,Start Up,13.0,E14000691
3165,2015,Nick de Bois,Office Costs,2823.0,E14000691
3166,2015,Nick de Bois,Winding Up,2184.0,E14000691
3167,2010,David Burrowes,Constituency Rental,7714.0,E14000692
3168,2010,David Burrowes,General Admin,3212.0,E14000692
3169,2010,David Burrowes,Staffing,3947.0,E14000692
3170,2010,David Burrowes,Travel,186.0,E14000692
3171,2011,David Burrowes,Office Costs,12648.0,E14000692
3172,2011,David Burrowes,Staffing,217.0,E14000692
3173,2011,David Burrowes,Travel,32.0,E14000692
3174,2012,David Burrowes,Office Costs,13917.0,E14000692
3175,2012,David Burrowes,Staffing,4109.0,E14000692
3176,2013,David Burrowes,Office Costs,14146.0,E14000692
3177,2013,David Burrowes,Staffing,135369.0,E14000692
3178,2014,David Burrowes,Office Costs,14069.0,E14000692
3179,2014,David Burrowes,Staffing,129678.0,E14000692
3180,2014,David Burrowes,Travel,479.0,E14000692
3181,2015,David Burrowes,Office Costs,8657.0,E14000692
3182,2010,Teresa Pearce,Constituency Rental,2521.0,E14000696
3183,2010,Teresa Pearce,General Admin,8010.0,E14000696
3184,2011,Teresa Pearce,Constituency Rental,459.0,E14000696
3185,2011,Teresa Pearce,General Admin,2349.0,E14000696
3186,2011,Teresa Pearce,Office Costs,10577.0,E14000696
3187,2011,Teresa Pearce,Travel,296.0,E14000696
3188,2012,Teresa Pearce,Office Costs,12365.0,E14000696
3189,2012,Teresa Pearce,Staffing,1869.0,E14000696
3190,2012,Teresa Pearce,Travel,190.0,E14000696
3191,2013,Teresa Pearce,Office Costs,12834.0,E14000696
3192,2013,Teresa Pearce,Staffing,130153.0,E14000696
3193,2013,Teresa Pearce,Travel,150.0,E14000696
3194,2014,Teresa Pearce,Office Costs,12632.0,E14000696
3195,2014,Teresa Pearce,Staffing,139394.0,E14000696
3196,2015,Teresa Pearce,Office Costs,10643.0,E14000696
3197,2010,Alan Keen,Constituency Rental,2488.0,E14000701
3198,2010,Alan Keen,General Admin,5921.0,E14000701
3199,2010,Alan Keen,Staffing,823.0,E14000701
3200,2010,Alan Keen,Travel,428.0,E14000701
3201,2011,Alan Keen,Constituency Rental,1500.0,E14000701
3202,2011,Alan Keen,General Admin,521.0,E14000701
3203,2011,Alan Keen,Office Costs,6229.0,E14000701
3204,2011,Alan Keen,Staffing,1157.0,E14000701
3205,2011,Alan Keen,Winding Up,49461.0,E14000701
3206,2011,Seema Malhotra,Office Costs,615.0,E14000701
3207,2011,Seema Malhotra,Staffing,800.0,E14000701
3208,2012,Seema Malhotra,Office Costs,13356.0,E14000701
3209,2012,Seema Malhotra,Staffing,4144.0,E14000701
3210,2012,Seema Malhotra,Start Up,4818.0,E14000701
3211,2012,Seema Malhotra,Travel,152.0,E14000701
3212,2013,Seema Malhotra,Office Costs,18105.0,E14000701
3213,2013,Seema Malhotra,Staffing,142281.0,E14000701
3214,2013,Seema Malhotra,Travel,298.0,E14000701
3215,2014,Seema Malhotra,Miscellaneous Expenses,503.0,E14000701
3216,2014,Seema Malhotra,Office Costs,26568.0,E14000701
3217,2014,Seema Malhotra,Staffing,145426.0,E14000701
3218,2014,Seema Malhotra,Travel,440.0,E14000701
3219,2015,Seema Malhotra,Office Costs,17475.0,E14000701
3220,2015,Seema Malhotra,Staffing,526.0,E14000701
3221,2010,Mike Freer,Constituency Rental,10064.0,E14000703
3222,2010,Mike Freer,General Admin,10510.0,E14000703
3223,2010,Mike Freer,Staffing,500.0,E14000703
3224,2010,Mike Freer,Travel,275.0,E14000703
3225,2011,Mike Freer,Constituency Rental,150.0,E14000703
3226,2011,Mike Freer,General Admin,286.0,E14000703
3227,2011,Mike Freer,Miscellaneous Expenses,133.0,E14000703
3228,2011,Mike Freer,Office Costs,19195.0,E14000703
3229,2011,Mike Freer,Staffing,4033.0,E14000703
3230,2011,Mike Freer,Travel,93.0,E14000703
3231,2012,Mike Freer,Office Costs,22802.0,E14000703
3232,2012,Mike Freer,Staffing,3960.0,E14000703
3233,2012,Mike Freer,Travel,502.0,E14000703
3234,2013,Mike Freer,Office Costs,22881.0,E14000703
3235,2013,Mike Freer,Staffing,121215.0,E14000703
3236,2013,Mike Freer,Travel,166.0,E14000703
3237,2014,Mike Freer,Miscellaneous Expenses,610.0,E14000703
3238,2014,Mike Freer,Office Costs,25234.0,E14000703
3239,2014,Mike Freer,Staffing,137705.0,E14000703
3240,2014,Mike Freer,Travel,348.0,E14000703
3241,2015,Mike Freer,Office Costs,12535.0,E14000703
3242,2015,Mike Freer,Staffing,2977.0,E14000703
3243,2015,Mike Freer,Travel,44.0,E14000703
3244,2010,Nick Raynsford,Constituency Rental,8442.0,E14000718
3245,2010,Nick Raynsford,General Admin,1703.0,E14000718
3246,2010,Nick Raynsford,Office Costs,385.0,E14000718
3247,2011,Nick Raynsford,Constituency Rental,3575.0,E14000718
3248,2011,Nick Raynsford,General Admin,410.0,E14000718
3249,2011,Nick Raynsford,Miscellaneous Expenses,481.0,E14000718
3250,2011,Nick Raynsford,Office Costs,11249.0,E14000718
3251,2011,Nick Raynsford,Travel,11.0,E14000718
3252,2012,Nick Raynsford,Office Costs,14881.0,E14000718
3253,2012,Nick Raynsford,Travel,149.0,E14000718
3254,2013,Nick Raynsford,Office Costs,13593.0,E14000718
3255,2013,Nick Raynsford,Staffing,132369.0,E14000718
3256,2013,Nick Raynsford,Travel,154.0,E14000718
3257,2014,Nick Raynsford,Miscellaneous Expenses,342.0,E14000718
3258,2014,Nick Raynsford,Office Costs,15365.0,E14000718
3259,2014,Nick Raynsford,Staffing,127557.0,E14000718
3260,2014,Nick Raynsford,Travel,51.0,E14000718
3261,2015,Matthew Pennycook,Office Costs,5636.0,E14000718
3262,2015,Nick Raynsford,Office Costs,208.0,E14000718
3263,2015,Nick Raynsford,Winding Up,2626.0,E14000718
3264,2010,Diane Abbott,General Admin,7745.0,E14000720
3265,2011,Diane Abbott,Constituency Rental,225.0,E14000720
3266,2011,Diane Abbott,General Admin,1837.0,E14000720
3267,2011,Diane Abbott,Office Costs,10836.0,E14000720
3268,2011,Diane Abbott,Staffing,455.0,E14000720
3269,2012,Diane Abbott,Office Costs,22891.0,E14000720
3270,2012,Diane Abbott,Staffing,1372.0,E14000720
3271,2012,Diane Abbott,Travel,868.0,E14000720
3272,2013,Diane Abbott,Miscellaneous Expenses,108.0,E14000720
3273,2013,Diane Abbott,Office Costs,8220.0,E14000720
3274,2013,Diane Abbott,Staffing,135198.0,E14000720
3275,2013,Diane Abbott,Travel,379.0,E14000720
3276,2014,Diane Abbott,Office Costs,14579.0,E14000720
3277,2014,Diane Abbott,Staffing,143698.0,E14000720
3278,2015,Diane Abbott,Office Costs,5564.0,E14000720
3279,2010,Meg Hillier,General Admin,5977.0,E14000721
3280,2010,Meg Hillier,Miscellaneous Expenses,51.0,E14000721
3281,2010,Meg Hillier,Staffing,280.0,E14000721
3282,2010,Meg Hillier,Travel,846.0,E14000721
3283,2011,Meg Hillier,General Admin,1106.0,E14000721
3284,2011,Meg Hillier,Miscellaneous Expenses,448.0,E14000721
3285,2011,Meg Hillier,Office Costs,14179.0,E14000721
3286,2011,Meg Hillier,Staffing,649.0,E14000721
3287,2011,Meg Hillier,Travel,1179.0,E14000721
3288,2012,Meg Hillier,Miscellaneous Expenses,3750.0,E14000721
3289,2012,Meg Hillier,Office Costs,16540.0,E14000721
3290,2012,Meg Hillier,Staffing,1364.0,E14000721
